Customer ID,State,City,Zip Code,Latitude,Longitude
2080-SRCDE,California,Walnut,91789,34.018354,-117.85492
9944-HKVVB,California,King City,93930,36.220761,-120.980777
6134-KWTBV,California,Covina,91724,34.08111,-117.853935
4324-AHJKS,California,Buttonwillow,93206,35.451402,-119.488413
0191-EQUUH,California,Landers,92285,34.341737,-116.539416
9137-NOQKA,California,South San Francisco,94080,37.654436,-122.426468
9788-HNGUT,California,Cabazon,92230,33.929812,-116.76058
3058-HJCUY,California,Rancho Cordova,95742,38.591134,-121.161585
7547-EKNFS,California,Caspar,95420,39.361283,-123.784599
6870-ECSHE,California,Sun City,92586,33.707483,-117.200006
8929-KSWIH,California,San Jose,95111,37.284265,-121.827673
5485-ITNPC,California,Le Grand,95333,37.249377,-120.249581
8071-SBTRN,California,Canoga Park,91304,34.224377,-118.632656
7055-HNEOJ,California,El Dorado Hills,95762,38.684437,-121.055634
6131-JLWZM,California,San Francisco,94131,37.746699,-122.442833
3454-JFUBC,California,Pala,92059,33.384345,-117.072619
0397-GZBBC,California,South Dos Palos,93665,36.959731,-120.653519
3213-VVOLG,California,Sun City,92585,33.739412,-117.173334
5088-QZLRL,California,Corona,92881,33.833686,-117.513063
9602-WCXPI,California,Hemet,92544,33.644585,-116.871544
1658-XUHBX,California,Modesto,95357,37.670526,-120.877572
8397-MVTAZ,California,Sun City,92587,33.69887,-117.25071
4929-BSTRX,California,Oxnard,93030,34.223244,-119.18012
6288-CHQJB,California,San Bernardino,92405,34.142747,-117.300864
7603-USHJS,California,San Gabriel,91775,34.114772,-118.089431
8043-PNYSD,California,Lakehead,96051,40.883853,-122.418258
3956-CJUST,California,San Francisco,94115,37.786031,-122.437301
5939-SXWHM,California,Millville,96062,40.531257,-122.148139
7239-HZZCX,California,Lancaster,93535,34.712708,-117.889656
7781-EWARA,California,Big Bend,96011,41.096569,-121.879082
8421-WZOOW,California,Rio Vista,94571,38.148862,-121.737696
2925-MXLSX,California,Chula Vista,91911,32.607964,-117.059459
0134-XWXCE,California,Santa Monica,90403,34.031529,-118.491156
4538-WNTMJ,California,Isleton,95641,38.154823,-121.601358
3224-DFQNQ,California,Carmel Valley,93924,36.414611,-121.6386
6100-FJZDG,California,Olema,94950,38.052209,-122.775567
7389-KBFIT,California,Big Pine,93513,37.245505,-118.062943
2817-NTQDO,California,Huntington Beach,92646,33.666301,-117.969501
8006-PYCSW,California,Los Angeles,90040,33.994524,-118.149953
9076-AXYIK,California,Nipton,92364,35.478736,-115.516984
2332-TODQS,California,Garden Grove,92845,33.782955,-118.026456
7089-RKVSZ,California,Woody,93287,35.710244,-118.881679
1769-GRUIK,California,Gridley,95948,39.346898,-121.759537
8409-WQJUX,California,Arcata,95521,40.839958,-124.003757
6620-HVDUJ,California,Fresno,93701,36.749403,-119.787574
4510-PYUSH,California,Sylmar,91342,34.321621,-118.399841
6729-FZWSY,California,Penn Valley,95946,39.203817,-121.19584
1442-BQPVU,California,Culver City,90230,33.993991,-118.39704
2660-EMUBI,California,Escondido,92027,33.141265,-116.967221
7808-DVWEP,California,Chico,95926,39.745712,-121.84333
9274-CNFMO,California,Pacoima,91331,34.255442,-118.421314
0567-XRHCU,California,Los Angeles,90049,34.091829,-118.491244
3866-MDTUB,California,Los Angeles,90017,34.052842,-118.264495
5871-DGTXZ,California,River Pines,95675,38.545775,-120.743325
6695-AMZUF,California,Stockton,95219,38.029729,-121.387999
8597-CWYHH,California,Torrance,90502,33.833181,-118.292062
6633-SYEUS,California,San Diego,92127,33.017518,-117.118456
2129-ALKBS,California,Needles,92363,34.711224,-114.702256
4631-OACRM,California,Lake Forest,92630,33.644849,-117.684254
2239-CGBUZ,California,West Covina,91791,34.061634,-117.893169
7663-YJHSN,California,Moss Landing,95039,36.863303,-121.781632
4012-YCFAI,California,Riverside,92508,33.885499,-117.324959
1373-ORVIZ,California,Modesto,95351,37.621458,-121.012295
2683-JXWQQ,California,Visalia,93291,36.391777,-119.372842
6284-AHOOQ,California,Avenal,93204,35.916943,-120.129921
7529-ZDFXI,California,La Verne,91750,34.144703,-117.770299
6681-ZSEXG,California,Rancho Cordova,95742,38.591134,-121.161585
1156-ZFYDO,California,Glendale,91201,34.17051,-118.289463
3703-KBKZP,California,Standish,96128,40.346634,-120.386422
2480-SQIOB,California,Woodland Hills,91364,34.153733,-118.593408
9036-CSKBW,California,Los Gatos,95033,37.160194,-121.945611
0214-JHPFW,California,Lost Hills,93249,35.637715,-119.893068
7727-SHVZV,California,Chico,95926,39.745712,-121.84333
3898-GUYTS,California,Ravendale,96123,40.845738,-120.322219
1106-HRLKZ,California,Oakley,94561,37.999406,-121.686241
2858-EIMXH,California,Vallejo,94592,38.093701,-122.276589
9965-YOKZB,California,Grizzly Flats,95636,38.636102,-120.522149
5339-TJFEK,California,Santa Rosa,95407,38.394091,-122.739814
6693-DJWTY,California,Inglewood,90304,33.936827,-118.359824
3462-BJQQA,California,Belvedere Tiburon,94920,37.885629,-122.46858
0080-EMYVY,California,Lodi,95240,38.123544,-121.159078
6918-UMQCG,California,Orange,92869,33.792791,-117.789749
6653-CBBOM,California,Compton,90221,33.885811,-118.206459
6599-SFQVE,California,Santa Clara,95051,37.348129,-121.98469
9861-PDSZP,California,Delano,93215,35.772244,-119.209689
0953-LGOVU,California,Clearlake,95422,38.965804,-122.631779
6296-DDOOR,California,Laguna Beach,92651,33.570023,-117.773669
8623-ULFNQ,California,Cerritos,90703,33.8681,-118.067402
6710-HSJRD,California,Newport Coast,92657,33.603282,-117.821841
1241-EZFMJ,California,Ontario,91761,34.035602,-117.591528
0380-NEAVX,California,Newport Beach,92660,33.634626,-117.874882
2137-DQMEV,California,Tustin,92780,33.735802,-117.818805
9090-SGQXL,California,Ben Lomond,95005,37.078873,-122.090386
9465-RWMXL,California,San Diego,92126,32.886925,-117.152162
7963-GQRMY,California,Los Angeles,90004,34.076259,-118.310715
7074-STDCN,California,Artesia,90701,33.867593,-118.080637
2265-CYWIV,California,Hickman,95323,37.605926,-120.69955
4558-CGYCZ,California,San Fernando,91340,34.286131,-118.435969
9225-BZLNZ,California,Los Angeles,90033,34.050198,-118.210946
2530-FMFXO,California,Irvine,92602,33.720359,-117.733655
4203-QGNZA,California,Los Angeles,90021,34.029043,-118.239504
2159-TURXX,California,Weaverville,96093,40.759401,-122.939337
4727-MCYZG,California,Union City,94587,37.59485,-122.051521
3981-QSVQI,California,Bakersfield,93305,35.391733,-118.984109
0744-GKNGE,California,Inglewood,90305,33.958134,-118.330905
9069-LGEUL,California,San Diego,92117,32.825086,-117.199424
9091-WTUUY,California,Ripon,95366,37.750778,-121.13238
2256-YLYLP,California,Cypress,90630,33.818477,-118.038307
2845-KDHVX,California,Sheridan,95681,38.984756,-121.345074
8752-STIVR,California,Elmira,95625,38.349195,-121.902943
2684-EIWEO,California,San Diego,92129,32.961064,-117.134917
0674-DGMAQ,California,Elk,95432,39.108252,-123.645121
1728-CXQBE,California,Glenn,95943,39.597975,-122.032248
6469-QJKZW,California,Arroyo Grande,93420,35.176236,-120.483243
8263-QMNTJ,California,San Francisco,94104,37.791222,-122.402241
6734-JDTTV,California,Manton,96059,40.426679,-121.850421
2662-NNTDK,California,Coleville,96107,38.42528,-119.475741
3863-QSTYI,California,Mission Viejo,92691,33.611945,-117.665867
2025-JKFWI,California,Burbank,91501,34.188339,-118.300942
3253-HKOKL,California,Elk Grove,95758,38.35363,-121.44195
0689-NKYLF,California,Los Angeles,90066,34.002028,-118.430656
2359-QWQUL,California,Los Angeles,90058,34.001617,-118.222274
1626-ERCMM,California,Camp Nelson,93208,36.057458,-118.591951
6196-HBOBZ,California,Winnetka,91306,34.209532,-118.577563
8624-GIOUT,California,Seeley,92273,32.790282,-115.689559
8434-PNQZX,California,Marina Del Rey,90292,33.977468,-118.445475
9958-MEKUC,California,Pacifica,94044,37.573633,-122.455167
0946-CLJTI,California,Palmdale,93551,34.613476,-118.256358
9776-CLUJA,California,Sacramento,95829,38.486502,-121.334051
7399-QHBJS,California,Escondido,92027,33.141265,-116.967221
9289-LBQVU,California,Hemet,92545,33.734933,-117.044145
7354-OIJLX,California,Inglewood,90305,33.958134,-118.330905
9334-GWGOW,California,Mc Kittrick,93251,35.38381,-119.730885
2982-IHMFT,California,San Diego,92126,32.886925,-117.152162
9839-ETQOE,California,Vista,92083,33.17494,-117.242761
1053-MXTTK,California,North Hollywood,91602,34.15136,-118.364786
4547-FZJWE,California,Forest Falls,92339,34.067699,-116.903891
2754-XBHTB,California,Amador City,95601,38.431407,-120.8421
9505-SQFSW,California,Tehachapi,93561,35.073777,-118.652112
7996-MHXLW,California,Ocotillo,92259,32.698964,-115.886656
4415-IJZTP,California,Los Angeles,90027,34.127194,-118.295647
3074-GQWYX,California,San Diego,92117,32.825086,-117.199424
8919-FYFQZ,California,Livermore,94550,37.571748,-121.659562
9391-EOYLI,California,Lewiston,96052,40.704293,-122.803899
5261-QSHQM,California,Temecula,92592,33.507255,-117.029473
1227-UDMZR,California,Fremont,94536,37.572273,-121.964583
6692-YQHXC,California,Sacramento,95842,38.687367,-121.34848
5108-ADXWO,California,San Francisco,94130,37.820894,-122.369725
4480-MBMLB,California,Los Angeles,90066,34.002028,-118.430656
3308-JSGML,California,Shandon,93461,35.634488,-120.293534
4484-CGXFK,California,El Dorado,95623,38.63153,-120.842609
4813-HQMGZ,California,Ducor,93218,35.846067,-119.004073
6633-MPWBS,California,Woodland,95776,38.694081,-121.694431
1393-IMKZG,California,Fullerton,92831,33.879983,-117.895482
6563-VNPMN,California,Sylmar,91342,34.321621,-118.399841
1676-MQAOA,California,North Hollywood,91606,34.187599,-118.387125
6218-KNUBD,California,Lodi,95242,38.128087,-121.4078
2259-OUUSZ,California,San Diego,92106,32.71346,-117.236378
1480-BKXGA,California,Mentone,92359,34.103578,-117.04054
2809-ZMYOQ,California,Camptonville,95922,39.432127,-121.099287
7314-OXENN,California,Temecula,92592,33.507255,-117.029473
1599-EAHXY,California,Gold Run,95717,39.170376,-120.838404
1302-UHBDD,California,Ladera Ranch,92694,33.569186,-117.640055
0117-LFRMW,California,Angwin,94508,38.542448,-122.419923
6621-YOBKI,California,San Ardo,93450,35.996008,-120.85305
8070-AAWZP,California,Sheridan,95681,38.984756,-121.345074
5304-EFJLP,California,Los Molinos,96055,40.059385,-122.091481
2468-SJFLM,California,Biggs,95917,39.457388,-121.818201
3298-QEICA,California,Fountain Valley,92708,33.712036,-117.950113
3148-BLQJT,California,Fallbrook,92028,33.362575,-117.299644
2162-FRZAA,California,Fort Irwin,92310,35.349241,-116.770281
2190-BCXEC,California,Death Valley,92328,36.27688,-117.033326
5438-QMDDL,California,Campo Seco,95226,38.233879,-120.861666
8033-ATFAS,California,San Mateo,94404,37.556094,-122.272437
1293-HHSHJ,California,Montrose,91020,34.2112,-118.230625
7384-GHBPI,California,San Dimas,91773,34.102119,-117.815532
2082-OJVTK,California,San Diego,92109,32.787836,-117.232376
1522-VVDMG,California,Oakland,94611,37.828416,-122.216005
2845-HSJCY,California,Fallbrook,92028,33.362575,-117.299644
2612-RANWT,California,Mount Laguna,91948,32.830852,-116.444601
8314-DPQHL,California,Auberry,93602,36.991762,-119.242874
8778-LMWTJ,California,River Pines,95675,38.545775,-120.743325
5360-XGYAZ,California,Los Angeles,90040,33.994524,-118.149953
0810-DHDBD,California,Rohnert Park,94928,38.34719,-122.697822
2359-KMGLI,California,Running Springs,92382,34.186211,-117.07683
1550-LOAHA,California,Orangevale,95662,38.689174,-121.218435
8063-GBATB,California,Cobb,95426,38.838088,-122.73203
7576-OYWBN,California,San Mateo,94402,37.556634,-122.317723
0704-VCUMB,California,San Diego,92103,32.747484,-117.166877
7619-PLRLP,California,Cardiff By The Sea,92007,33.015866,-117.272254
7964-YESJC,California,Moorpark,93021,34.312945,-118.858169
5310-NOOVA,California,Redwood Valley,95470,39.298065,-123.25211
8498-XXGWA,California,Malibu,90265,34.074572,-118.831181
5176-LDKUH,California,San Francisco,94114,37.758085,-122.434801
1955-IBMMB,California,Forest Knolls,94933,38.010092,-122.689442
5914-XRFQB,California,Caspar,95420,39.361283,-123.784599
8215-NGSPE,California,Oxnard,93035,34.18454,-119.224666
6778-YSNIH,California,Riverside,92501,33.994676,-117.372498
2865-TCHJW,California,Anaheim,92807,33.848733,-117.788357
3217-FZDMN,California,Los Angeles,90001,33.973616,-118.24902
5006-MXVRN,California,Keyes,95328,37.555631,-120.911653
8361-LTMKD,California,Fallbrook,92028,33.362575,-117.299644
9483-GCPWE,California,Earp,92242,34.137742,-114.36514
5832-XKAES,California,Sierraville,96126,39.559709,-120.345639
8731-WBBMB,California,San Diego,92117,32.825086,-117.199424
5216-WASFJ,California,Challenge,95925,39.461768,-121.195825
3055-MJDSB,California,Planada,95365,37.329725,-120.306399
2522-AHJXR,California,Death Valley,92328,36.27688,-117.033326
3675-EQOZA,California,Newport Beach,92660,33.634626,-117.874882
7526-IVLYU,California,San Francisco,94108,37.791998,-122.408653
7291-CDTMJ,California,Laguna Beach,92651,33.570023,-117.773669
3717-FDJFU,California,Montgomery Creek,96065,40.877552,-121.885884
0643-OKLRP,California,Azusa,91702,34.174493,-117.87068
5973-EJGDP,California,Palm Springs,92264,33.745746,-116.514215
5448-VWNAM,California,Oroville,95966,39.473896,-121.415927
6175-IRFIT,California,Bangor,95914,39.396585,-121.38029
3429-IFLEM,California,Hayward,94544,37.639215,-122.037554
3146-MSEGF,California,Paramount,90723,33.897122,-118.164432
4317-VTEOA,California,Rowland Heights,91748,33.976753,-117.897367
5480-XTFFL,California,Mount Hermon,95041,37.051166,-122.056194
7860-KSUGX,California,Long Beach,90806,33.802664,-118.179971
5899-MQZZL,California,San Ysidro,92173,32.555828,-117.040073
5708-EVONK,California,Cassel,96016,40.936285,-121.572692
1891-FZYSA,California,Piercy,95587,39.955587,-123.681175
9972-NKTFD,California,Forest Ranch,95942,40.077028,-121.494168
5171-EPLKN,California,Rancho Cucamonga,91739,34.133809,-117.523724
6029-CSMJE,California,Forest Ranch,95942,40.077028,-121.494168
4001-TSBTV,California,Sacramento,95827,38.549185,-121.328386
7905-TVXTA,California,Salinas,93907,36.77462,-121.664714
4547-KQRTM,California,Eldridge,95431,38.348884,-122.51699
9919-KNPOO,California,La Mirada,90638,33.902045,-118.008961
1501-SGHBW,California,Guatay,91931,32.857946,-116.561917
9553-DLCLU,California,Stockton,95204,37.974498,-121.319568
6283-GITPX,California,Beaumont,92223,33.946982,-116.977672
9306-CPCBC,California,Moreno Valley,92555,33.907361,-117.109972
3887-PBQAO,California,Hermosa Beach,90254,33.86532,-118.396336
7164-BPTUT,California,Banning,92220,33.936298,-116.849577
3486-KHMLI,California,Adelanto,92301,34.667815,-117.536183
7611-YKYTC,California,Burson,95225,38.183918,-120.898817
6479-SZPLM,California,Anaheim,92805,33.830209,-117.906099
0032-PGELS,California,Palomar Mountain,92060,33.309852,-116.823091
6519-ZHPXP,California,Sacramento,95824,38.517295,-121.439819
3442-ZHHCC,California,Coarsegold,93614,37.212191,-119.749323
6651-RLGGM,California,Galt,95632,38.274451,-121.259201
3823-KYNQY,California,Van Nuys,91406,34.195685,-118.490752
7446-SFAOA,California,Santa Rosa,95407,38.394091,-122.739814
7105-MXJLL,California,Valencia,91355,34.43987,-118.644609
3999-QGRJH,California,Ballico,95303,37.4695,-120.672724
8805-JNRAZ,California,Huntington Beach,92646,33.666301,-117.969501
0506-LVNGN,California,Rancho Cordova,95742,38.591134,-121.161585
3279-DYZQM,California,Santa Clarita,91350,34.502432,-118.41459
4804-NCPET,California,Clearlake,95422,38.965804,-122.631779
4514-GFCFI,California,San Diego,92117,32.825086,-117.199424
2599-CZABP,California,Meridian,95957,39.068071,-121.832638
1091-SOZGA,California,La Palma,90623,33.850504,-118.039892
0657-DOGUM,California,Rancho Cucamonga,91739,34.133809,-117.523724
9507-EXLTT,California,Seaside,93955,36.625114,-121.823565
8681-ICONS,California,Sacramento,95822,38.512569,-121.495184
1866-NXPSP,California,Arcata,95521,40.839958,-124.003757
6202-JVYEU,California,Chino,91710,33.990646,-117.663025
1855-CFULU,California,Oakland,94619,37.787186,-122.14633
9651-GTSAQ,California,Corning,96021,39.913777,-122.289984
2832-KJCRD,California,Los Angeles,90071,34.052917,-118.255178
5622-UEJFI,California,Duncans Mills,95430,38.445603,-123.063756
5641-DMBFJ,California,Oregon House,95962,39.342587,-121.249833
5103-MHMHY,California,Los Osos,93402,35.279984,-120.824288
5214-CHIWJ,California,Fresno,93728,36.757345,-119.818274
8746-BFOAJ,California,Garden Grove,92845,33.782955,-118.026456
2791-SFVEW,California,Los Angeles,90013,34.044639,-118.240413
5550-VFRLC,California,Moorpark,93021,34.312945,-118.858169
4884-LEVMQ,California,Valley Springs,95252,38.156971,-120.849231
5378-IKEEG,California,Eagleville,96110,41.280341,-120.150381
7856-GANIL,California,Irvine,92606,33.703976,-117.824172
9799-CAYJJ,California,West Hills,91307,34.199787,-118.68493
1866-RZZQS,California,Redlands,92373,34.003243,-117.138286
7560-QJAVJ,California,Biggs,95917,39.457388,-121.818201
7921-BEPCI,California,Rocklin,95765,38.823278,-121.281856
1335-MXCSE,California,Shoshone,92384,35.924252,-116.188668
3530-CRZSB,California,Malibu,90263,34.037037,-118.705803
5275-SQEIZ,California,Ojai,93023,34.581308,-118.931948
0612-RTZZA,California,Vista,92084,33.22784,-117.200024
5980-NOPLP,California,Pasadena,91105,34.13946,-118.166649
4430-UZIPO,California,San Diego,92121,32.898613,-117.202937
8059-UDZFY,California,Lucerne,95458,39.141934,-122.770679
1086-LXKFY,California,Westwood,96137,40.271535,-121.018087
4237-RLAQD,California,Callahan,96014,41.388397,-122.794636
4646-QZXTF,California,San Juan Bautista,95045,36.810568,-121.503022
2371-JQHZZ,California,Bakersfield,93307,35.280113,-118.962329
4881-GQJTW,California,Taylorsville,95983,40.053684,-120.743116
9860-LISIZ,California,Palm Springs,92264,33.745746,-116.514215
5406-KGRMX,California,Helm,93627,36.520537,-120.118055
6614-YWYSC,California,Sultana,93666,36.545353,-119.338535
9541-PWTWO,California,Willow Creek,95573,40.949012,-123.655847
8118-TJAFG,California,Gardena,90247,33.890853,-118.297967
2675-DHUTR,California,Big Pine,93513,37.245505,-118.062943
2475-MROZF,California,Murrieta,92562,33.548869,-117.334165
9086-YJYXS,California,San Martin,95046,37.084697,-121.606417
3545-CNWRG,California,Santa Monica,90402,34.035849,-118.503508
3354-OADJP,California,Bolinas,94924,37.943087,-122.72379
3096-YXENJ,California,Danville,94506,37.791481,-121.903253
4030-VPZBD,California,Comptche,95427,39.239818,-123.565432
7206-GZCDC,California,Loleta,95551,40.665952,-124.240051
9828-QHFBK,California,Montgomery Creek,96065,40.877552,-121.885884
6353-BRMMA,California,Angwin,94508,38.542448,-122.419923
8226-BXGES,California,Gardena,90249,33.90139,-118.315697
7379-FNIUJ,California,Olympic Valley,96146,39.191797,-120.212401
2530-ENDWQ,California,Rio Dell,95562,40.485849,-124.163234
8722-NGNBH,California,Walnut,91789,34.018354,-117.85492
7977-HXJKU,California,Scotia,95565,40.440636,-124.098739
2232-DMLXU,California,Van Nuys,91411,34.17847,-118.459472
9419-IPPBE,California,Solana Beach,92075,33.001813,-117.263628
2105-PHWON,California,Navarro,95463,39.182916,-123.552571
8290-YWKHZ,California,Fallbrook,92028,33.362575,-117.299644
7534-BFESC,California,San Diego,92122,32.85723,-117.209774
1660-HSOOQ,California,Santa Barbara,93105,34.037342,-119.80079
8417-GSODA,California,Rancho Cucamonga,91737,34.245289,-117.642503
3621-CHYVB,California,Soquel,95073,37.023669,-121.946461
8372-JUXUI,California,San Bernardino,92410,34.106922,-117.297553
9715-SBVSU,California,Loma Linda,92354,34.049315,-117.255974
3970-XGJDU,California,West Hills,91307,34.199787,-118.68493
6258-PVZWJ,California,Clio,96106,39.745805,-120.580882
5174-RNGBH,California,Live Oak,95953,39.258746,-121.77697
6352-TWCAU,California,San Diego,92130,32.957195,-117.202542
0106-UGRDO,California,Kenwood,95452,38.419525,-122.521585
3580-REOAC,California,San Diego,92122,32.85723,-117.209774
2696-NARTR,California,Corona Del Mar,92625,33.600987,-117.862734
5583-SXDAG,California,Alhambra,91803,34.074736,-118.145959
4343-EJVQB,California,Mariposa,95338,37.526791,-119.99437
4510-HIMLV,California,La Habra,90631,33.940619,-117.9513
4644-OBGFZ,California,San Francisco,94115,37.786031,-122.437301
8945-MUQUF,California,Fallbrook,92028,33.362575,-117.299644
6261-RCVNS,California,Rodeo,94572,38.027218,-122.23463
3683-QKIUE,California,San Francisco,94107,37.768881,-122.395521
2516-VQRRV,California,Culver City,90230,33.993991,-118.39704
0979-MOZQI,California,Monterey,93940,36.362741,-121.869685
7268-IGMFD,California,Avila Beach,93424,35.186644,-120.728305
3404-JNXAX,California,Ukiah,95482,39.134075,-123.23422
3834-XUIFC,California,Long Beach,90814,33.771612,-118.143866
7677-SJJJK,California,Granite Bay,95746,38.749466,-121.184196
2774-LVQUS,California,Temecula,92592,33.507255,-117.029473
6303-KFWSL,California,Los Angeles,90071,34.052917,-118.255178
2000-MPKCA,California,San Pedro,90732,33.744119,-118.31448
0644-OQMDK,California,Merced,95348,37.40122,-120.514191
0516-VRYBW,California,Stanton,90680,33.801869,-117.995068
4724-WXVWF,California,Earp,92242,34.137742,-114.36514
7872-BAAZR,California,Norwalk,90650,33.905963,-118.08263
2075-PUEPR,California,Newport Coast,92657,33.603282,-117.821841
6849-WLEYG,California,Emeryville,94608,37.83726,-122.287648
9402-CXWPL,California,Birds Landing,94512,38.140719,-121.838298
2931-FSOHN,California,Napa,94559,38.232389,-122.324944
9058-HRZSV,California,Baldwin Park,91706,34.098275,-117.967399
0931-MHTEM,California,Big Bar,96010,40.775272,-123.287414
6211-WWLTF,California,Oakhurst,93644,37.648647,-119.231447
5382-SOYZL,California,Concord,94519,37.990118,-122.012188
9494-BDNNC,California,Los Angeles,90025,34.046174,-118.446333
1965-DDBWU,California,Escondido,92027,33.141265,-116.967221
2325-ZUSFD,California,Irvine,92602,33.720359,-117.733655
5726-CVNYA,California,Cutler,93615,36.497895,-119.285484
9079-YEXQJ,California,Chino,91710,33.990646,-117.663025
9073-ZZIAY,California,Long Beach,90806,33.802664,-118.179971
0623-EJQEG,California,Murphys,95247,38.147852,-120.440124
2346-CZYIL,California,Beverly Hills,90211,34.063947,-118.383001
8069-RHUXK,California,Fullerton,92832,33.868316,-117.929029
0754-EEBDC,California,Covina,91723,34.084747,-117.886844
2654-VBVPB,California,Newport Beach,92663,33.62251,-117.927024
5043-TRZWM,California,Los Angeles,90022,34.02381,-118.156582
3810-PJUHR,California,Morongo Valley,92256,34.097863,-116.594561
9305-CDSKC,California,Los Angeles,90006,34.048013,-118.293953
9823-EALYC,California,Bakersfield,93301,35.383937,-119.020428
2027-OAQQC,California,Aptos,95003,37.013471,-121.877877
4079-VTGLK,California,Riverside,92501,33.994676,-117.372498
5321-NTRKC,California,Pebble Beach,93953,36.587497,-121.944815
0722-TROQR,California,Davis,95616,38.508735,-121.678813
9853-JFZDU,California,Gold Run,95717,39.170376,-120.838404
0840-DFEZH,California,Los Angeles,90036,34.070291,-118.349191
5536-RTPWK,California,Sausalito,94965,37.848641,-122.515692
3511-APPBJ,California,Spring Valley,91977,32.726627,-116.994608
5995-OIGLP,California,Port Costa,94569,38.035707,-122.196821
4393-OBCRR,California,Bella Vista,96008,40.722733,-122.109666
5986-WWXDV,California,Salton City,92275,33.28156,-115.955541
9700-ZCLOT,California,Claremont,91711,34.127621,-117.717863
8582-KRHPJ,California,Moraga,94556,37.827946,-122.107185
4550-EVXNY,California,San Francisco,94115,37.786031,-122.437301
9327-QSDED,California,Quincy,95971,39.971228,-121.041166
2720-WGKHP,California,Sloughhouse,95683,38.470423,-121.114897
8404-VIOMB,California,Lakehead,96051,40.883853,-122.418258
4537-CIBHB,California,Arvin,93203,35.116307,-118.817644
1396-QWFBJ,California,Rancho Santa Margarita,92688,33.624654,-117.611733
6723-WSNTY,California,Del Mar,92014,32.948262,-117.256086
3740-RLMVT,California,Saint Helena,94574,38.581354,-122.296283
5922-ABDVO,California,Seal Beach,90740,33.75462,-118.071128
3571-RFHAR,California,Santa Paula,93060,34.402343,-119.094824
5440-VHLUL,California,Berkeley,94710,37.872902,-122.303708
9374-YOLBJ,California,Upper Lake,95485,39.220368,-122.907693
7663-ZTEGJ,California,Escondido,92027,33.141265,-116.967221
4459-BBGHE,California,Descanso,91916,32.912664,-116.635387
4797-MIWUM,California,Goleta,93117,34.489983,-120.091246
1114-CENIM,California,San Jacinto,92582,33.806708,-117.02007
5269-NRGDP,California,Concord,94521,37.971421,-121.971504
0361-HJRDX,California,Sherman Oaks,91403,34.147149,-118.463365
8311-UEUAB,California,Rialto,92376,34.109775,-117.378904
1480-IVEVR,California,Montara,94037,37.540582,-122.509594
8711-LOBKY,California,Navarro,95463,39.182916,-123.552571
2809-ILCYT,California,Sequoia National Park,93262,36.527243,-118.594938
4322-RCYMT,California,San Diego,92122,32.85723,-117.209774
9140-CZQZZ,California,Lee Vining,93541,37.890145,-119.184087
5027-XWQHA,California,Ukiah,95482,39.134075,-123.23422
9089-UOWJG,California,Lotus,95651,38.815515,-120.916997
0017-DINOC,California,Rancho Santa Fe,92091,32.99356,-117.207121
3729-OWRVL,California,Pixley,93256,35.957019,-119.330928
6292-TOSSS,California,Mt Baldy,91759,34.231318,-117.662032
7255-SSFBC,California,Northridge,91324,34.238208,-118.55029
5995-LFTLE,California,Lower Lake,95457,38.925545,-122.549083
7134-MJPDY,California,Moorpark,93021,34.312945,-118.858169
9300-AGZNL,California,Elk Creek,95939,39.53222,-122.594879
8819-ZBYNA,California,Murrieta,92562,33.548869,-117.334165
2782-JEEBU,California,Los Molinos,96055,40.059385,-122.091481
5827-MWCZK,California,Boonville,95415,39.025867,-123.381544
3551-GAEGL,California,Oakhurst,93644,37.648647,-119.231447
5126-RCXYW,California,Alhambra,91803,34.074736,-118.145959
0017-IUDMW,California,Sunnyvale,94086,37.378541,-122.020456
7596-IIWYC,California,Fiddletown,95629,38.513484,-120.704613
1555-HAPSU,California,Fresno,93727,36.751489,-119.68072
2988-PLAHS,California,Sierraville,96126,39.559709,-120.345639
0886-QGENL,California,San Diego,92104,32.741499,-117.127409
1485-YDHMM,California,San Ardo,93450,35.996008,-120.85305
2955-BJZHG,California,Apple Valley,92308,34.424926,-117.184503
8963-JLGJT,California,Santa Barbara,93105,34.037342,-119.80079
1818-ESQMW,California,San Joaquin,93660,36.600193,-120.153393
0458-HEUZG,California,Alderpoint,95511,40.166028,-123.584144
5389-FFVKB,California,Thousand Oaks,91360,34.214054,-118.88109
3807-XHCJH,California,Fish Camp,93623,37.483535,-119.679414
6674-KVJHG,California,Lake Arrowhead,92352,34.2565,-117.19335
6551-VLJMV,California,Hemet,92543,33.739415,-116.968339
9909-DFRJA,California,Goodyears Bar,95944,39.564113,-120.868836
9575-IWCAZ,California,Valencia,91354,34.457005,-118.573726
2087-QAREY,California,Sequoia National Park,93262,36.527243,-118.594938
8708-XPXHZ,California,Castella,96017,41.121108,-122.336613
1614-JBEBI,California,Georgetown,95634,38.9386,-120.785514
3594-UVONA,California,Costa Mesa,92626,33.678591,-117.905471
6654-QGBZZ,California,Nevada City,95959,39.333737,-120.858667
2480-JZOSN,California,Woody,93287,35.710244,-118.881679
9257-AZMTZ,California,Glendale,91205,34.13658,-118.245839
9146-JRIOX,California,Shaver Lake,93664,37.223,-119.001021
6131-FOYAS,California,San Lorenzo,94580,37.676249,-122.132415
4822-LPTYJ,California,Los Angeles,90021,34.029043,-118.239504
0488-GSLFR,California,Taylorsville,95983,40.053684,-120.743116
9364-YKUVW,California,Valley Center,92082,33.25283,-116.986079
